Game,Date,Round,Home.Team,Home.Goals,Home.Behinds,Home.Points,Away.Team,Away.Goals,Away.Behinds,Away.Points,Venue,Margin,Season,Round.Type,Round.Number,seas_rnd,First.Game,round.name,Finals,status,Home.Venue.Exp,Away.Venue.Exp,Home.Interstate,Away.Interstate,Home.Factor,Away.Factor,Home.ELO_pre,Away.ELO_pre,Home.ELO,Away.ELO,Probability,Prediction
6089,1960-08-13,16,Collingwood,8,12,60,St Kilda,7,7,49,Victoria Park,11,1960,Regular,16,1960.16,FALSE,NA,NA,NA,45,4,FALSE,FALSE,1,0,1508.327378658092,1501.0736037234185,1510.315696400499,1499.0852859810113,0.7045590278741297,22
6090,1960-08-13,16,Footscray,4,6,30,Fitzroy,7,11,53,Western Oval,-23,1960,Regular,16,1960.16,FALSE,NA,NA,NA,49,4,FALSE,FALSE,1,0,1478.5895694786245,1521.3790425243203,1476.92422874721,1523.0443832557348,0.24745033156233828,-27
6091,1960-08-13,16,Geelong,10,14,74,North Melbourne,4,10,34,Kardinia Park,40,1960,Regular,16,1960.16,FALSE,NA,NA,NA,49,5,FALSE,FALSE,1,0,1487.1372301286897,1487.7881035471846,1489.6466658325023,1485.278667843372,0.6271269385122373,13
6092,1960-08-13,16,Melbourne,9,13,67,Hawthorn,11,10,76,M.C.G.,-9,1960,Regular,16,1960.16,FALSE,NA,NA,NA,55,5,FALSE,FALSE,1,0,1537.8739449861837,1506.896656762803,1532.0882714873628,1512.682330261624,0.859684026570719,46
6093,1960-08-13,16,Sydney,13,13,91,Richmond,7,12,54,Lake Oval,37,1960,Regular,16,1960.16,FALSE,NA,NA,NA,50,4,TRUE,FALSE,1,0,1490.4318881381848,1466.1095430959629,1491.5841580239382,1464.9572732102095,0.8287860496651795,40
6094,1960-08-20,17,Carlton,9,12,66,Geelong,5,6,36,Princes Park,30,1960,Regular,17,1960.17,FALSE,NA,NA,NA,48,5,FALSE,FALSE,1,0,1496.489110677276,1489.6466658325023,1498.5544629307296,1487.5813135790486,0.693112592354581,21
6095,1960-08-20,17,Collingwood,8,3,51,Sydney,5,9,39,Victoria Park,12,1960,Regular,17,1960.17,FALSE,NA,NA,NA,46,5,FALSE,TRUE,1,0,1510.315696400499,1491.5841580239382,1511.779700566899,1490.1201538575383,0.7824659485289833,33
6096,1960-08-20,17,Essendon,9,7,61,Fitzroy,10,12,72,Windy Hill,-11,1960,Regular,17,1960.17,FALSE,NA,NA,NA,47,6,FALSE,FALSE,1,0,1517.9039282921058,1523.0443832557348,1514.0597532127674,1526.8885583350732,0.5711998632003373,8
6097,1960-08-20,17,St Kilda,9,9,63,Footscray,6,15,51,Junction Oval,12,1960,Regular,17,1960.17,FALSE,NA,NA,NA,51,5,FALSE,FALSE,1,0,1499.0852859810113,1476.92422874721,1500.3723474137748,1475.6371673144465,0.8087575879994909,37
6098,1960-08-20,17,Hawthorn,9,17,71,North Melbourne,8,4,52,Glenferrie Oval,19,1960,Regular,17,1960.17,FALSE,NA,NA,NA,50,4,FALSE,FALSE,1,0,1512.682330261624,1485.278667843372,1513.7216171370826,1484.2393809679133,0.8455740155336324,43
6099,1960-08-20,17,Richmond,9,14,68,Melbourne,8,12,60,Punt Rd,8,1960,Regular,17,1960.17,FALSE,NA,NA,NA,50,5,FALSE,FALSE,1,0,1464.9572732102095,1532.0882714873628,1470.9752918206534,1526.0702528769189,0.10579218269779068,-53
6100,1960-08-27,18,Sydney,8,8,56,Carlton,11,9,75,Lake Oval,-19,1960,Regular,18,1960.18,FALSE,NA,NA,NA,50,5,TRUE,FALSE,1,0,1490.1201538575383,1498.5544629307296,1486.3974547789614,1502.2771620093065,0.5531499373814074,6
6101,1960-08-27,18,North Melbourne,6,8,44,Collingwood,11,12,78,Arden St,-34,1960,Regular,18,1960.18,FALSE,NA,NA,NA,49,3,FALSE,FALSE,1,0,1484.2393809679133,1511.779700566899,1481.5924971361658,1514.4265843986466,0.39329626028939835,-10
6102,1960-08-27,18,Melbourne,10,5,65,Essendon,10,18,78,M.C.G.,-13,1960,Regular,18,1960.18,FALSE,NA,NA,NA,54,12,FALSE,FALSE,1,0,1526.0702528769189,1514.0597532127674,1521.3693051628263,1518.76070092686,0.698506346819114,22
6103,1960-08-27,18,Fitzroy,9,16,70,St Kilda,6,9,45,Brunswick St,25,1960,Regular,18,1960.18,FALSE,NA,NA,NA,50,5,FALSE,FALSE,1,0,1526.8885583350732,1500.3723474137748,1528.008367184927,1499.252538563921,0.8336093833798228,41
6104,1960-08-27,18,Footscray,18,9,117,Richmond,11,11,77,Western Oval,40,1960,Regular,18,1960.18,FALSE,NA,NA,NA,49,5,FALSE,FALSE,1,0,1475.6371673144465,1470.9752918206534,1477.8221540527231,1468.7903050823768,0.6753362944611153,19
6105,1960-08-27,18,Geelong,9,9,63,Hawthorn,14,12,96,Kardinia Park,-33,1960,Regular,18,1960.18,FALSE,NA,NA,NA,48,5,FALSE,FALSE,1,0,1487.5813135790486,1513.7216171370826,1485.0477335010355,1516.2551972150957,0.37646063566317217,-12
6106,1960-09-03,19,Essendon,7,15,57,Collingwood,9,12,66,M.C.G.,-9,1960,Finals,19,1960.19,FALSE,NA,NA,NA,13,15,FALSE,FALSE,1,0,1518.76070092686,1514.4265843986466,1517.486754888959,1515.7005304365475,0.5347277297457996,4
6107,1960-09-10,19,Melbourne,14,18,102,Fitzroy,4,16,40,M.C.G.,62,1960,Finals,19,1960.19,FALSE,NA,NA,NA,54,4,FALSE,FALSE,1,0,1521.3693051628263,1528.008367184927,1522.35011354837,1527.0275587993833,0.5883142411733686,9
6108,1960-09-17,20,Fitzroy,8,12,60,Collingwood,9,11,65,M.C.G.,-5,1960,Finals,20,1960.20,FALSE,NA,NA,NA,5,15,FALSE,FALSE,1,0,1527.0275587993833,1515.7005304365475,1525.723350074142,1517.0047391617888,0.547430228608449,5
6109,1960-09-24,21,Melbourne,8,14,62,Collingwood,2,2,14,M.C.G.,48,1960,Finals,21,1960.21,FALSE,NA,NA,NA,55,15,FALSE,FALSE,1,0,1522.35011354837,1517.0047391617888,1523.235841129615,1516.1190115805439,0.628223578863138,14
6110,1961-04-15,1,St Kilda,5,8,38,Carlton,6,12,48,Junction Oval,-10,1961,Regular,1,1961.1,TRUE,NA,NA,NA,51,4,FALSE,FALSE,1,0,1499.537321371067,1501.4095632837607,1495.2946224225313,1505.6522622322964,0.6304158913128729,14
6111,1961-04-15,1,Geelong,13,18,96,Collingwood,8,9,57,Kardinia Park,39,1961,Regular,1,1961.1,TRUE,NA,NA,NA,49,5,FALSE,FALSE,1,0,1490.744547037141,1509.9776681683566,1494.4838271371084,1506.2383880683892,0.44438631501226766,-5
6112,1961-04-15,1,North Melbourne,8,10,58,Essendon,6,13,49,Arden St,9,1961,Regular,1,1961.1,TRUE,NA,NA,NA,50,5,FALSE,FALSE,1,0,1488.6057557272866,1510.8243012762657,1492.5340280590485,1506.8960289445038,0.41630425976790253,-8
6113,1961-04-15,1,Fitzroy,6,10,46,Melbourne,10,15,75,Brunswick St,-29,1961,Regular,1,1961.1,TRUE,NA,NA,NA,50,6,FALSE,FALSE,1,0,1515.9227536958938,1514.3829856592317,1511.625806950402,1518.6799324047236,0.6384764852142307,15
6114,1961-04-15,1,Richmond,11,8,74,Footscray,15,12,102,Punt Rd,-28,1961,Regular,1,1961.1,TRUE,NA,NA,NA,51,5,FALSE,FALSE,1,0,1480.6811988459913,1486.2719133586356,1476.7628694477032,1490.1902427569237,0.5822183355554379,9
6115,1961-04-15,1,Hawthorn,7,14,56,Sydney,11,15,81,Glenferrie Oval,-25,1961,Regular,1,1961.1,TRUE,NA,NA,NA,50,5,FALSE,TRUE,1,0,1510.0619670761441,1491.580024508177,1504.784592638259,1496.8573989460622,0.784156677248901,33
6116,1961-04-22,2,Carlton,9,5,59,Fitzroy,6,18,54,Princes Park,5,1961,Regular,2,1961.2,FALSE,NA,NA,NA,48,4,FALSE,FALSE,1,0,1505.6522622322964,1511.625806950402,1508.4254391577147,1508.8526300249837,0.5879380497149491,9
6117,1961-04-22,2,Collingwood,3,16,34,Richmond,7,15,57,Victoria Park,-23,1961,Regular,2,1961.2,FALSE,NA,NA,NA,45,5,FALSE,FALSE,1,0,1506.2383880683892,1476.7628694477032,1500.5439051812039,1482.4573523348886,0.8461341585713924,43
6118,1961-04-22,2,Essendon,13,7,85,St Kilda,9,15,69,Windy Hill,16,1961,Regular,2,1961.2,FALSE,NA,NA,NA,46,5,FALSE,FALSE,1,0,1506.8960289445038,1495.2946224225313,1508.712774584248,1493.477876782787,0.7300526538269959,25
6119,1961-04-22,2,Footscray,13,19,97,North Melbourne,8,4,52,Western Oval,45,1961,Regular,2,1961.2,FALSE,NA,NA,NA,48,4,FALSE,FALSE,1,0,1490.1902427569237,1492.5340280590485,1492.7300820831165,1489.9941887328557,0.6226093126013635,13
6120,1961-04-22,2,Sydney,12,8,80,Geelong,12,12,84,Lake Oval,-4,1961,Regular,2,1961.2,FALSE,NA,NA,NA,49,5,TRUE,FALSE,1,0,1496.8573989460622,1494.4838271371084,1492.4495562807053,1498.8916698024652,0.654954333633995,17
6121,1961-04-22,2,Melbourne,5,14,44,Hawthorn,11,10,76,M.C.G.,-32,1961,Regular,2,1961.2,FALSE,NA,NA,NA,56,6,FALSE,FALSE,1,0,1518.6799324047236,1504.784592638259,1513.6432108208774,1509.8213142221052,0.7483984522802754,28
6122,1961-04-25,3,Essendon,8,9,57,Melbourne,11,16,82,Windy Hill,-25,1961,Regular,3,1961.3,FALSE,NA,NA,NA,47,4,FALSE,FALSE,1,0,1508.712774584248,1513.6432108208774,1504.6963317769705,1517.659653628155,0.5967968510070747,10
6123,1961-04-25,3,Richmond,6,9,45,Sydney,12,17,89,Punt Rd,-44,1961,Regular,3,1961.3,FALSE,NA,NA,NA,50,6,FALSE,TRUE,1,0,1482.4573523348886,1492.4495562807053,1478.911692996123,1495.9952156194709,0.5268438839176257,3
6124,1961-04-29,3,Carlton,11,6,72,Footscray,11,15,81,Princes Park,-9,1961,Regular,3,1961.3,FALSE,NA,NA,NA,49,5,FALSE,FALSE,1,0,1508.4254391577147,1492.7300820831165,1503.2849035851498,1497.8706176556814,0.7638240078105462,30
6125,1961-04-29,3,Collingwood,12,16,88,North Melbourne,9,8,62,Victoria Park,26,1961,Regular,3,1961.3,FALSE,NA,NA,NA,46,6,FALSE,FALSE,1,0,1500.5439051812039,1489.9941887328557,1502.4765011075176,1488.061592806542,0.7128386439355415,23
6126,1961-04-29,3,Hawthorn,13,17,95,Fitzroy,10,9,69,Glenferrie Oval,26,1961,Regular,3,1961.3,FALSE,NA,NA,NA,50,6,FALSE,FALSE,1,0,1509.8213142221052,1508.8526300249837,1512.2899644772458,1506.383979769843,0.6331871834858127,14
6127,1961-04-29,3,St Kilda,12,11,83,Geelong,6,14,50,Junction Oval,33,1961,Regular,3,1961.3,FALSE,NA,NA,NA,51,5,FALSE,FALSE,1,0,1493.477876782787,1498.8916698024652,1496.2779693064178,1496.0915772788344,0.5839387037695525,9
6128,1961-05-06,4,Sydney,7,14,56,Carlton,11,6,72,Lake Oval,-16,1961,Regular,4,1961.4,FALSE,NA,NA,NA,49,6,TRUE,FALSE,1,0,1495.9952156194709,1503.2849035851498,1492.2769403118236,1507.003178892797,0.5524926162923107,6
6129,1961-05-06,4,Footscray,10,13,73,Collingwood,10,4,64,Western Oval,9,1961,Regular,4,1961.4,FALSE,NA,NA,NA,48,6,FALSE,FALSE,1,0,1497.8706176556814,1502.4765011075176,1500.7129785062107,1499.6341402569883,0.5776581202779536,8
6130,1961-05-06,4,Geelong,7,19,61,Essendon,22,11,143,Kardinia Park,-82,1961,Regular,4,1961.4,FALSE,NA,NA,NA,48,5,FALSE,FALSE,1,0,1496.0915772788344,1504.6963317769705,1492.3964865924447,1508.3914224633602,0.5490476502807784,5
6131,1961-05-06,4,Fitzroy,13,17,95,Richmond,16,12,108,Brunswick St,-13,1961,Regular,4,1961.4,FALSE,NA,NA,NA,49,5,FALSE,FALSE,1,0,1506.383979769843,1478.911692996123,1500.742947068046,1484.55272569792,0.8381920805047671,42
6132,1961-05-06,4,North Melbourne,8,7,55,Hawthorn,12,13,85,Arden St,-30,1961,Regular,4,1961.4,FALSE,NA,NA,NA,49,6,FALSE,FALSE,1,0,1488.061592806542,1512.2899644772458,1485.4680268308964,1514.8835304528914,0.38537384482104425,-11
6133,1961-05-06,4,Melbourne,12,9,81,St Kilda,12,12,84,M.C.G.,-3,1961,Regular,4,1961.4,FALSE,NA,NA,NA,56,4,FALSE,FALSE,1,0,1517.659653628155,1496.2779693064178,1512.1709559865874,1501.7666669479854,0.8155568561021498,38
6134,1961-05-13,5,North Melbourne,11,17,83,Carlton,17,7,109,Arden St,-26,1961,Regular,5,1961.5,FALSE,NA,NA,NA,50,5,FALSE,FALSE,1,0,1485.4680268308964,1507.003178892797,1482.6214957681395,1509.8497099555539,0.4229615249267222,-7
6135,1961-05-13,5,Collingwood,8,7,55,Fitzroy,16,20,116,Victoria Park,-61,1961,Regular,5,1961.5,FALSE,NA,NA,NA,46,5,FALSE,FALSE,1,0,1499.6341402569883,1500.742947068046,1495.4664050806837,1504.9106822443507,0.6192771435816822,13
6136,1961-05-13,5,Hawthorn,9,21,75,Essendon,12,4,76,Glenferrie Oval,-1,1961,Regular,5,1961.5,FALSE,NA,NA,NA,50,5,FALSE,FALSE,1,0,1514.8835304528914,1508.3914224633602,1510.2249700171174,1513.0499828991342,0.6922080885250995,21
6137,1961-05-13,5,Sydney,12,12,84,Footscray,12,10,82,Lake Oval,2,1961,Regular,5,1961.5,FALSE,NA,NA,NA,50,4,TRUE,FALSE,1,0,1492.2769403118236,1500.7129785062107,1495.1958374430958,1497.7940813749385,0.5662857160070933,7
6138,1961-05-13,5,Geelong,7,13,55,Melbourne,17,18,120,Kardinia Park,-65,1961,Regular,5,1961.5,FALSE,NA,NA,NA,49,5,FALSE,FALSE,1,0,1492.3964865924447,1512.1709559865874,1489.441704019954,1515.1257385590782,0.43904644464946113,-6
6139,1961-05-13,5,Richmond,13,7,85,St Kilda,11,20,86,Punt Rd,-1,1961,Regular,5,1961.5,FALSE,NA,NA,NA,50,5,FALSE,FALSE,1,0,1484.55272569792,1501.7666669479854,1481.4191733453388,1504.9002193005667,0.46560956204775245,-3
6140,1961-05-20,6,Essendon,20,13,133,Sydney,6,18,54,Windy Hill,79,1961,Regular,6,1961.6,FALSE,NA,NA,NA,47,5,FALSE,TRUE,1,0,1513.0499828991342,1495.1958374430958,1514.5485875748323,1493.6972327673977,0.77732471386359,32
6141,1961-05-20,6,Fitzroy,14,13,97,North Melbourne,11,13,79,Brunswick St,18,1961,Regular,6,1961.6,FALSE,NA,NA,NA,48,6,FALSE,FALSE,1,0,1504.9106822443507,1482.6214957681395,1506.2538035624275,1481.2783744500628,0.8004277387701699,35
6142,1961-05-20,6,Richmond,9,14,68,Geelong,16,16,112,Punt Rd,-44,1961,Regular,6,1961.6,FALSE,NA,NA,NA,50,5,FALSE,FALSE,1,0,1481.4191733453388,1489.441704019954,1477.6690993085879,1493.1917780567048,0.5572175388931427,6
6143,1961-05-27,6,Carlton,9,11,65,Collingwood,7,12,54,Princes Park,11,1961,Regular,6,1961.6,FALSE,NA,NA,NA,49,3,FALSE,FALSE,1,0,1509.8497099555539,1495.4664050806837,1511.3561059453182,1493.9600090909194,0.7761670148938519,32
6144,1961-05-27,6,Footscray,9,8,62,Melbourne,13,9,87,Western Oval,-25,1961,Regular,6,1961.6,FALSE,NA,NA,NA,48,3,FALSE,FALSE,1,0,1497.7940813749385,1515.1257385590782,1494.4796586726059,1518.4401612614108,0.49248479975225673,-0
6145,1961-05-27,6,St Kilda,14,16,100,Hawthorn,12,9,81,Junction Oval,19,1961,Regular,6,1961.6,FALSE,NA,NA,NA,50,6,FALSE,FALSE,1,0,1504.9002193005667,1510.2249700171174,1507.7738053001667,1507.3513840175174,0.5730184250223,8
6146,1961-06-03,7,Melbourne,15,14,104,Carlton,11,13,79,M.C.G.,25,1961,Regular,7,1961.7,FALSE,NA,NA,NA,56,8,FALSE,FALSE,1,0,1518.4401612614108,1511.3561059453182,1520.6010136217176,1509.1952535850114,0.6789223833125092,19
6147,1961-06-03,7,Collingwood,18,11,119,Essendon,8,10,58,Victoria Park,61,1961,Regular,7,1961.7,FALSE,NA,NA,NA,46,5,FALSE,FALSE,1,0,1493.9600090909194,1514.5485875748323,1497.8140066794879,1510.6945899862637,0.4273406257699247,-7
6148,1961-06-03,7,Sydney,7,8,50,Fitzroy,17,15,117,Lake Oval,-67,1961,Regular,7,1961.7,FALSE,NA,NA,NA,50,6,TRUE,FALSE,1,0,1493.6972327673977,1506.2538035624275,1490.3239814572432,1509.627054872582,0.5012260490571359,1
6149,1961-06-03,7,Geelong,13,13,91,Footscray,4,14,38,Kardinia Park,53,1961,Regular,7,1961.7,FALSE,NA,NA,NA,49,5,FALSE,FALSE,1,0,1493.1917780567048,1494.4796586726059,1495.7414411037487,1491.929995625562,0.6211496215388134,13
6150,1961-06-03,7,Hawthorn,10,13,73,Richmond,8,12,60,Glenferrie Oval,13,1961,Regular,7,1961.7,FALSE,NA,NA,NA,50,5,FALSE,FALSE,1,0,1507.3513840175174,1477.6690993085879,1508.357911235795,1476.6625720903103,0.8504417209097133,44
6151,1961-06-03,7,North Melbourne,9,14,68,St Kilda,11,16,82,Arden St,-14,1961,Regular,7,1961.7,FALSE,NA,NA,NA,50,6,FALSE,FALSE,1,0,1481.2783744500628,1507.7738053001667,1478.820243551228,1510.2319361990014,0.3652497620853829,-13
6152,1961-06-10,8,Fitzroy,10,14,74,Essendon,6,18,54,Brunswick St,20,1961,Regular,8,1961.8,FALSE,NA,NA,NA,49,4,FALSE,FALSE,1,0,1509.627054872582,1510.6945899862637,1512.0789943867155,1508.2426504721302,0.6356702059236949,14
6153,1961-06-10,8,North Melbourne,11,13,79,Geelong,11,13,79,Arden St,0,1961,Regular,8,1961.8,FALSE,NA,NA,NA,50,5,FALSE,FALSE,1,0,1478.820243551228,1495.7414411037487,1479.0320750772123,1495.5296095777644,0.46852429034409027,-3
6154,1961-06-10,8,St Kilda,16,14,110,Sydney,5,16,46,Junction Oval,64,1961,Regular,8,1961.8,FALSE,NA,NA,NA,50,4,FALSE,TRUE,1,0,1510.2319361990014,1490.3239814572432,1511.5627341148472,1488.9931835413975,0.8022588535147313,36
6155,1961-06-12,8,Carlton,7,7,49,Richmond,13,11,89,Princes Park,-40,1961,Regular,8,1961.8,FALSE,NA,NA,NA,49,6,FALSE,FALSE,1,0,1509.1952535850114,1476.6625720903103,1503.416931630573,1482.4408940447488,0.8585916722791399,46
6156,1961-06-12,8,Melbourne,17,19,121,Collingwood,7,10,52,M.C.G.,69,1961,Regular,8,1961.8,FALSE,NA,NA,NA,56,15,FALSE,FALSE,1,0,1520.6010136217176,1497.8140066794879,1522.1272482554875,1496.287772045718,0.7732192223224554,31
6157,1961-06-12,8,Footscray,14,19,103,Hawthorn,13,13,91,Western Oval,12,1961,Regular,8,1961.8,FALSE,NA,NA,NA,49,5,FALSE,FALSE,1,0,1491.929995625562,1508.357911235795,1495.4818480236895,1504.8060588376675,0.4722358992381126,-2
6158,1961-06-17,9,Essendon,12,17,89,Carlton,7,12,54,Windy Hill,35,1961,Regular,9,1961.9,FALSE,NA,NA,NA,46,5,FALSE,FALSE,1,0,1508.2426504721302,1503.416931630573,1510.4402852784422,1501.219296824261,0.6734569381408732,19
6159,1961-06-17,9,Collingwood,14,10,94,St Kilda,12,12,84,Victoria Park,10,1961,Regular,9,1961.9,FALSE,NA,NA,NA,46,5,FALSE,FALSE,1,0,1496.287772045718,1511.5627341148472,1499.7875774885988,1508.0629286719663,0.4799694735689689,-2
6160,1961-06-17,9,Footscray,9,5,59,Fitzroy,9,9,63,Western Oval,-4,1961,Regular,9,1961.9,FALSE,NA,NA,NA,49,4,FALSE,FALSE,1,0,1495.4818480236895,1512.0789943867155,1492.2254393190444,1515.3354030913606,0.4838645920720652,-1
6161,1961-06-17,9,Geelong,9,7,61,Hawthorn,10,10,70,Kardinia Park,-9,1961,Regular,9,1961.9,FALSE,NA,NA,NA,50,5,FALSE,FALSE,1,0,1495.5296095777644,1504.8060588376675,1491.8630413019239,1508.472627113508,0.5448095506449656,5
6162,1961-06-17,9,Sydney,8,14,62,Melbourne,14,14,98,Lake Oval,-36,1961,Regular,9,1961.9,FALSE,NA,NA,NA,50,5,TRUE,FALSE,1,0,1488.9931835413975,1522.1272482554875,1486.8699474194054,1524.2504843774796,0.3154882796421975,-19
6163,1961-06-17,9,Richmond,12,10,82,North Melbourne,10,16,76,Punt Rd,6,1961,Regular,9,1961.9,FALSE,NA,NA,NA,50,5,FALSE,FALSE,1,0,1482.4408940447488,1479.0320750772123,1484.6932337447465,1476.7797353772146,0.6653284249632007,18
6164,1961-06-24,10,Hawthorn,12,6,78,Carlton,6,10,46,Glenferrie Oval,32,1961,Regular,10,1961.10,FALSE,NA,NA,NA,49,4,FALSE,FALSE,1,0,1508.472627113508,1501.219296824261,1510.4325532319763,1499.2593707057927,0.7087776941354655,23
6165,1961-06-24,10,Collingwood,12,12,84,Sydney,6,8,44,Victoria Park,40,1961,Regular,10,1961.10,FALSE,NA,NA,NA,47,6,FALSE,TRUE,1,0,1499.7875774885988,1486.8699474194054,1501.5855748601598,1485.0719500478444,0.73283842918854325,26
6166,1961-06-24,10,Richmond,12,20,92,Essendon,10,14,74,Punt Rd,18,1961,Regular,10,1961.10,FALSE,NA,NA,NA,51,5,FALSE,FALSE,1,0,1484.6932337447465,1510.4402852784422,1488.8417189789834,1506.2918000442053,0.38358317470478204,-11
6167,1961-06-24,10,Geelong,9,10,64,Fitzroy,8,9,57,Kardinia Park,7,1961,Regular,10,1961.10,FALSE,NA,NA,NA,51,5,FALSE,FALSE,1,0,1491.8630413019239,1515.3354030913606,1495.8652908468448,1511.3331535464397,0.40531210328069833,-9
6168,1961-06-24,10,St Kilda,8,11,59,Footscray,4,13,37,Junction Oval,22,1961,Regular,10,1961.10,FALSE,NA,NA,NA,50,5,FALSE,FALSE,1,0,1508.0629286719663,1492.2254393190444,1509.6396592202289,1490.648708770782,0.7657161146712506,30
6169,1961-06-24,10,North Melbourne,5,14,44,Melbourne,14,9,93,Arden St,-49,1961,Regular,10,1961.10,FALSE,NA,NA,NA,50,4,FALSE,FALSE,1,0,1476.7797353772146,1524.2504843774796,1475.332365042,1525.6978547126942,0.21506245694123874,-32
6170,1961-07-01,11,Carlton,10,18,78,Geelong,17,16,118,Princes Park,-40,1961,Regular,11,1961.11,FALSE,NA,NA,NA,48,5,FALSE,FALSE,1,0,1499.2593707057927,1495.8652908468448,1494.797253092824,1500.3274084598136,0.6630189618081453,17
6171,1961-07-01,11,Hawthorn,13,12,90,Collingwood,4,12,36,Glenferrie Oval,54,1961,Regular,11,1961.11,FALSE,NA,NA,NA,49,4,FALSE,FALSE,1,0,1510.4325532319763,1501.5855748601598,1512.3051188172642,1499.7130092748719,0.7217584568665643,24
6172,1961-07-01,11,Essendon,12,11,83,Footscray,13,14,92,Windy Hill,-9,1961,Regular,11,1961.11,FALSE,NA,NA,NA,47,5,FALSE,FALSE,1,0,1506.2918000442053,1490.648708770782,1501.1659511866233,1495.774557628364,0.7616417321815885,30
6173,1961-07-01,11,Fitzroy,9,9,63,St Kilda,9,8,62,Brunswick St,1,1961,Regular,11,1961.11,FALSE,NA,NA,NA,48,5,FALSE,FALSE,1,0,1511.3331535464397,1509.6396592202289,1513.704425923382,1507.2683868432866,0.6476564075865933,16
6174,1961-07-01,11,Melbourne,17,18,120,Richmond,7,12,54,M.C.G.,66,1961,Regular,11,1961.11,FALSE,NA,NA,NA,55,6,FALSE,FALSE,1,0,1525.6978547126942,1488.8417189789834,1526.4971198625594,1488.0424538291181,0.88123846212998,51
6175,1961-07-01,11,Sydney,9,14,68,North Melbourne,7,8,50,Lake Oval,18,1961,Regular,11,1961.11,FALSE,NA,NA,NA,50,5,TRUE,FALSE,1,0,1485.0719500478444,1475.332365042,1486.9619176130154,1473.442397476829,0.7191727243430959,24
6176,1961-07-08,12,Carlton,9,8,62,St Kilda,3,12,30,Princes Park,32,1961,Regular,12,1961.12,FALSE,NA,NA,NA,48,6,FALSE,FALSE,1,0,1494.797253092824,1507.2683868432866,1498.1646808275937,1503.9009591085169,0.49963926675041564,-0
6177,1961-07-08,12,Collingwood,5,11,41,Geelong,8,10,58,Victoria Park,-17,1961,Regular,12,1961.12,FALSE,NA,NA,NA,46,5,FALSE,FALSE,1,0,1499.7130092748719,1500.3274084598136,1495.513968871146,1504.5264488635394,0.6239287375521194,13
6178,1961-07-08,12,Essendon,9,9,63,North Melbourne,3,10,28,Windy Hill,35,1961,Regular,12,1961.12,FALSE,NA,NA,NA,47,5,FALSE,FALSE,1,0,1501.1659511866233,1473.442397476829,1502.2548431214286,1472.3535055420236,0.8382032786321908,42
6179,1961-07-08,12,Melbourne,6,8,44,Fitzroy,6,8,44,M.C.G.,0,1961,Regular,12,1961.12,FALSE,NA,NA,NA,55,6,FALSE,FALSE,1,0,1526.4971198625594,1513.704425923382,1524.8874877146989,1515.3140580712425,0.7391726817029097,27
6180,1961-07-08,12,Footscray,6,6,42,Richmond,4,9,33,Western Oval,9,1961,Regular,12,1961.12,FALSE,NA,NA,NA,49,6,FALSE,FALSE,1,0,1495.774557628364,1488.0424538291181,1497.8443399697578,1485.9726714877243,0.6924543326309284,21
6181,1961-07-08,12,Sydney,7,7,49,Hawthorn,9,11,65,Lake Oval,-16,1961,Regular,12,1961.12,FALSE,NA,NA,NA,51,5,TRUE,FALSE,1,0,1486.9619176130154,1512.3051188172642,1484.354649269458,1514.9123871608217,0.3874098578837288,-11
6182,1961-07-15,13,Richmond,5,8,38,Collingwood,6,18,54,Punt Rd,-16,1961,Regular,13,1961.13,FALSE,NA,NA,NA,49,4,FALSE,FALSE,1,0,1485.9726714877243,1495.513968871146,1482.242881050083,1499.2437593087873,0.5542036311502399,6
6183,1961-07-15,13,North Melbourne,10,15,75,Footscray,11,6,72,Arden St,3,1961,Regular,13,1961.13,FALSE,NA,NA,NA,50,6,FALSE,FALSE,1,0,1472.3535055420236,1497.8443399697578,1476.5623429831012,1493.6355025286803,0.3746155362440648,-12
6184,1961-07-15,13,Hawthorn,8,10,58,Melbourne,5,10,40,Glenferrie Oval,18,1961,Regular,13,1961.13,FALSE,NA,NA,NA,50,5,FALSE,FALSE,1,0,1514.9123871608217,1524.8874877146989,1518.022515915455,1521.7773589600656,0.537870913130273,4
6185,1961-07-22,13,Fitzroy,12,13,85,Carlton,9,22,76,Brunswick St,9,1961,Regular,13,1961.13,FALSE,NA,NA,NA,47,6,FALSE,FALSE,1,0,1515.3140580712425,1498.1646808275937,1516.8979671003804,1496.5807717984558,0.764649475611012,30
6186,1961-07-22,13,St Kilda,13,20,98,Essendon,7,8,50,Junction Oval,48,1961,Regular,13,1961.13,FALSE,NA,NA,NA,49,5,FALSE,FALSE,1,0,1503.9009591085169,1502.2548431214286,1506.2675694470254,1499.88823278292,0.6483491324652947,16
6187,1961-07-22,13,Geelong,11,16,82,Sydney,9,13,67,Kardinia Park,15,1961,Regular,13,1961.13,FALSE,NA,NA,NA,50,5,FALSE,TRUE,1,0,1504.5264488635394,1484.354649269458,1505.9035579474194,1482.977540185578,0.7953775506864842,34
6188,1961-07-29,14,Footscray,12,11,83,Carlton,7,9,51,Western Oval,32,1961,Regular,14,1961.14,FALSE,NA,NA,NA,49,4,FALSE,FALSE,1,0,1493.6355025286803,1496.5807717984558,1496.2056584377772,1494.0106158893589,0.6181046197478457,13
